Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2016-08-26,24.841,25.119,24.593,24.841,1510199
2016-08-29,24.717,25.109,24.717,24.889,1346671
2016-08-30,24.841,25.577,24.822,25.482,1686552
2016-08-31,25.386,25.519,25.185,25.386,2848063
2016-09-01,25.491,25.635,24.727,25.205,2216397
2016-09-02,25.032,25.166,24.603,25.128,1806564
2016-09-05,25.128,25.386,24.946,25.156,1127768
2016-09-06,25.233,25.568,24.994,25.5,1834480
2016-09-07,25.558,26.657,25.491,26.657,4150203
2016-09-08,26.657,26.848,25.94,26.007,3213407
2016-09-09,25.988,26.159,25.338,25.472,1270862
2016-09-12,25.205,25.386,24.946,25.042,1977142
2016-09-13,25.205,25.491,24.774,24.956,2921505
2016-09-14,24.985,25.796,24.966,25.653,2066599
2016-09-15,25.558,26.007,25.5,25.796,3328805
2016-09-16,25.806,25.978,25.692,25.72,3608143
2016-09-19,25.72,26.074,25.72,25.796,1361668
2016-09-20,25.749,25.796,25.644,25.796,1367119
2016-09-21,25.749,25.988,25.653,25.682,2272273
2016-09-22,25.711,26.532,25.51,26.532,3575716
2016-09-23,26.418,26.427,25.778,26.026,1748381
2016-09-26,25.825,25.882,25.519,25.682,1579919
2016-09-27,25.796,25.825,25.166,25.472,2144578
2016-09-28,25.51,25.539,25.195,25.329,1839933
2016-09-29,25.425,25.51,25.052,25.205,1579469
2016-09-30,25.128,25.223,24.937,24.946,2797713
2016-10-03,24.975,25.07,24.707,24.707,1278441
2016-10-04,24.679,25.195,24.679,25.166,1591189
2016-10-05,25.023,25.739,24.86,25.472,1815179
2016-10-06,25.386,25.529,25.07,25.309,1124374
2016-10-07,25.309,25.309,24.889,24.889,849103
2016-10-10,25.109,25.29,24.889,24.966,688465
2016-10-11,24.966,25.176,24.889,25.013,1093837
2016-10-12,24.909,25.166,24.736,24.956,1295114
2016-10-13,24.937,24.937,24.038,24.087,1630010
2016-10-14,24.163,24.64,24.163,24.191,1285488
2016-10-17,24.191,24.516,23.914,24.23,1899634
2016-10-18,24.459,24.717,24.163,24.43,2261204
2016-10-19,24.44,24.774,24.268,24.564,1620405
2016-10-20,24.603,24.746,24.277,24.411,808035
2016-10-21,24.393,24.927,24.297,24.793,1368633
2016-10-24,24.793,25.5,24.774,25.415,1654778
2016-10-25,25.366,26.064,25.366,25.892,2544630
2016-10-26,25.796,25.969,25.119,25.272,1547135
2016-10-27,25.29,25.701,25.28,25.701,1563006
2016-10-28,25.796,26.437,25.482,26.37,1897177
2016-10-31,26.275,26.485,26.026,26.255,2047509
2016-11-02,25.72,25.892,25.223,25.357,3097163
2016-11-03,25.243,25.729,25.147,25.433,2695806
2016-11-04,25.386,25.558,25.233,25.51,1128555
2016-11-07,25.825,25.998,25.262,25.338,1118142
2016-11-08,25.433,25.759,25.433,25.749,918934
2016-11-09,25.176,25.959,25.137,25.959,1826235
2016-11-10,26.035,26.465,25.606,25.606,2667893
2016-11-14,25.892,25.892,25.214,25.329,3215821
2016-11-15,25.415,25.739,25.29,25.415,1195980
2016-11-16,25.415,25.51,24.889,25.205,1643964
2016-11-17,25.195,25.243,24.574,24.66,1384602
2016-11-18,24.574,24.64,24.048,24.22,3891209
2016-11-21,24.373,24.554,24.106,24.402,3602662
2016-11-22,24.526,24.689,24.354,24.478,1734608
2016-11-23,24.421,24.631,24.191,24.603,1891252
2016-11-24,24.593,24.832,24.393,24.736,2019508
2016-11-25,24.793,24.813,24.326,24.603,1615042
2016-11-28,24.554,24.554,24.24,24.297,1402618
2016-11-29,24.211,24.469,24.096,24.277,1914950
2016-11-30,24.344,24.554,24.326,24.421,2318051
2016-12-01,24.383,24.497,24.01,24.077,2197365
2016-12-02,24.183,24.707,24.048,24.679,3766733
2016-12-05,24.698,25.778,24.698,25.625,2470301
2016-12-06,25.701,26.447,25.625,25.988,5360139
2016-12-07,25.949,26.924,25.931,26.695,6048533
2016-12-08,26.943,27.096,26.045,26.943,5480387
2016-12-09,26.838,26.963,26.016,26.084,4080394
2016-12-12,26.026,26.055,25.558,25.749,3132666
2016-12-13,25.768,26.791,25.749,26.657,3922395
2016-12-14,26.657,26.991,26.332,26.905,3433488
2016-12-15,26.752,26.838,26.408,26.58,1422332
2016-12-16,26.542,26.838,26.236,26.561,5251213
2016-12-19,26.198,26.8,25.998,26.704,2291134
2016-12-20,26.828,27.183,26.714,26.733,1617472
2016-12-21,26.752,26.972,26.236,26.379,1529725
2016-12-22,26.341,27.038,26.055,27.038,1361644
2016-12-23,26.81,27.163,26.599,26.895,1305913
2016-12-27,26.761,26.905,26.685,26.743,510943
2016-12-28,26.752,26.991,26.447,26.657,1156418
2016-12-29,26.743,26.914,26.523,26.733,780848
2016-12-30,26.761,27.115,26.618,26.886,797113
2017-01-02,26.8,27.077,26.618,26.991,629142
2017-01-03,27.048,28.615,27.048,28.5,3706844
2017-01-04,28.519,29.045,28.462,29.045,5695003
2017-01-05,28.864,29.188,28.692,28.949,2899322
2017-01-09,28.949,29.159,28.749,29.141,1982831
2017-01-10,28.988,29.609,28.949,28.949,2285108
2017-01-11,29.035,29.571,28.788,29.428,3015651
2017-01-12,29.379,29.523,28.749,28.749,2152784
2017-01-13,28.759,29.045,28.309,28.539,2064751
2017-01-16,28.186,29.026,27.966,28.625,2746048
2017-01-17,28.625,28.625,28.061,28.137,3362606
2017-01-18,28.137,28.549,27.994,28.195,2623120
2017-01-19,28.195,28.663,28.042,28.663,1795273
2017-01-20,28.568,29.084,28.519,28.549,2186574
2017-01-23,28.482,28.5,27.946,27.946,1240165
2017-01-24,28.033,28.663,27.707,28.491,3236877
2017-01-25,28.615,30.287,28.615,30.087,4022230
